reviewid,title,artist,score,genre,year,url
17857,the g... the growth & development,st 2 lettaz,6.5,rap,2013,http://pitchfork.com/reviews/albums/17857-st-2-lettaz-the-g-the-growth-development/
19968,run the jewels 2,run the jewels,9.0,rap,2014,http://pitchfork.com/reviews/albums/19968-run-the-jewels-run-the-jewels-2/
15368,adventures in counter-culture,blueprint,6.6,rap,2011,http://pitchfork.com/reviews/albums/15368-adventures-in-counter-culture/
22141,3 way,migos,6.5,rap,2016,http://pitchfork.com/reviews/albums/22141-3-way/
20406,lolou,"rome fortune, ceej",6.2,rap,2015,http://pitchfork.com/reviews/albums/20406-lolou/
5099,brand new secondhand,roots manuva,9.5,rap,1999,http://pitchfork.com/reviews/albums/5099-brand-new-secondhand/
12147,doomtree,doomtree,6.0,rap,2008,http://pitchfork.com/reviews/albums/12147-doomtree/
4337,visions of gandhi,jedi mind tricks,4.9,rap,2003,http://pitchfork.com/reviews/albums/4337-visions-of-gandhi/
22522,woptober,gucci mane,7.5,rap,2016,http://pitchfork.com/reviews/albums/22522-woptober/
9508,the lost take,dosh,7.7,rap,2006,http://pitchfork.com/reviews/albums/9508-the-lost-take/
3496,young miss america,gold chains,6.7,rap,2003,http://pitchfork.com/reviews/albums/3496-young-miss-america/
11742,sick of waiting tables,sage francis,9.0,rap,2004,http://pitchfork.com/reviews/albums/11742-sick-of-waiting-tables-still-sick-urine-trouble-the-known-unsoldier-sick-of-waging-war-sickly-business/
11087,ghetto extraordinary,killer mike,7.9,rap,2008,http://pitchfork.com/reviews/albums/11087-ghetto-extraordinary/
11259,the show,emc,7.9,rap,2008,http://pitchfork.com/reviews/albums/11259-the-show/
13930,the stimulus package,"freeway, jake one",6.5,rap,2010,http://pitchfork.com/reviews/albums/13930-the-stimulus-package/
18264,y.r.n. (young rich niggas),migos,7.4,rap,2013,http://pitchfork.com/reviews/albums/18264-migos-yrn-young-rich-niggas/
6834,the tipping point,the roots,5.4,rap,2004,http://pitchfork.com/reviews/albums/6834-the-tipping-point/
8758,secondary protocol,wildchild,6.3,rap,2003,http://pitchfork.com/reviews/albums/8758-secondary-protocol/
5514,murs 3:16 - the 9th edition,murs,8.1,rap,2004,http://pitchfork.com/reviews/albums/5514-murs-316-the-9th-edition/
13149,thefreehoudini,themselves,6.6,rap,2009,http://pitchfork.com/reviews/albums/13149-thefreehoudini/
22363,the suns tirade ,isaiah rashad,8.1,rap,2016,http://pitchfork.com/reviews/albums/22363-the-suns-tirade/
15829,zig zaj,boom bip,6.6,rap,2011,http://pitchfork.com/reviews/albums/15829-zig-zaj/
6888,birth of a prince,rza,3.1,rap,2003,http://pitchfork.com/reviews/albums/6888-birth-of-a-prince/
21320,9th house,"muja messiah, i self devine",7.3,rap,2015,http://pitchfork.com/reviews/albums/21320-9th-house/
17216,no love deep web,death grips,8.2,rap,2012,http://pitchfork.com/reviews/albums/17216-no-love-deep-web/
858,seed to sun,boom bip,7.3,rap,2002,http://pitchfork.com/reviews/albums/858-seed-to-sun/
16092,radioactive,yelawolf,6.5,rap,2011,http://pitchfork.com/reviews/albums/16092-radioactive/
3725,white people,handsome boy modeling school,6.6,rap,2004,http://pitchfork.com/reviews/albums/3725-white-people/
15318,revenue retrievin': graveyard shift,e-40,8.3,rap,2011,http://pitchfork.com/reviews/albums/15318-revenue-retrievin-overtime-shift-graveyard-shift/
10837,black hollywood,camp lo,7.4,rap,2007,http://pitchfork.com/reviews/albums/10837-black-hollywood/
15570,black up,shabazz palaces,8.8,rap,2011,http://pitchfork.com/reviews/albums/15570-black-up/
14768,death gate ep,the gaslamp killer,7.5,rap,2010,http://pitchfork.com/reviews/albums/14768-death-gate-ep/
12651,afro samurai resurrection,rza,4.2,rap,2009,http://pitchfork.com/reviews/albums/12651-afro-samurai-resurrection/
20893,live & grow,casey veggies,5.7,rap,2015,http://pitchfork.com/reviews/albums/20893-live-grow/
2756,under construction,missy elliott,7.2,rap,2002,http://pitchfork.com/reviews/albums/2756-under-construction/
16784,control system,ab-soul,8.1,rap,2012,http://pitchfork.com/reviews/albums/16784-control-system/
66,bazooka tooth,aesop rock,8.2,rap,2003,http://pitchfork.com/reviews/albums/66-bazooka-tooth/
15647,hello cruel world,sole and the skyrider band,6.1,rap,2011,http://pitchfork.com/reviews/albums/15647-hello-cruel-world/
6942,guns & roses,ruff sqwad,7.2,rap,2005,http://pitchfork.com/reviews/albums/6942-guns-roses/
16482,nightmare on e street,fat trel,7.4,rap,2012,http://pitchfork.com/reviews/albums/16482-fat-trel-nightmare-on-e-street/
5192,merit,meanest man contest,8.2,rap,2003,http://pitchfork.com/reviews/albums/5192-merit/
22364,anything but words,banks & steelz,4.4,rap,2016,http://pitchfork.com/reviews/albums/22364-anything-but-words/
5923,duets: the final chapter,the notorious b.i.g.,4.2,rap,2006,http://pitchfork.com/reviews/albums/5923-duets-the-final-chapter/
14565,more about nothing,wale,6.5,rap,2010,http://pitchfork.com/reviews/albums/14565-more-about-nothing/
22745,run the jewels 3,run the jewels,8.6,rap,2017,http://pitchfork.com/reviews/albums/22745-run-the-jewels-3/
12075,the clipse present: re-up gang,re-up gang,5.6,rap,2008,http://pitchfork.com/reviews/albums/12075-the-clipse-present-re-up-gang/
17588,born sinner,j. cole,6.0,rap,2013,http://pitchfork.com/reviews/albums/17588-j-cole-born-sinner/
16580,club rez ep,girl unit,7.5,rap,2012,http://pitchfork.com/reviews/albums/16580-club-rez-ep/
19941,kenny dennis iii,serengeti,7.9,rap,2014,http://pitchfork.com/reviews/albums/19941-serengeti-kenny-dennis-iii/
14289,trap or die ii,jeezy,7.2,rap,2010,http://pitchfork.com/reviews/albums/14289-trap-or-die-ii/
22647,free bricks 2: zone 6 edition,"gucci mane, future",6.9,rap,2016,http://pitchfork.com/reviews/albums/22647-free-bricks-2-zone-6-edition/
67,"fast cars, danger, fire and knives ep",aesop rock,7.9,rap,2005,http://pitchfork.com/reviews/albums/67-fast-cars-danger-fire-and-knives-ep/
22204,cam & china,cam & china,8.0,rap,2016,http://pitchfork.com/reviews/albums/22204-cam-china/
21490,northern lights,allan kingdom,7.5,rap,2016,http://pitchfork.com/reviews/albums/21490-northern-lights/
3635,dirty south classics,goodie mob,7.0,rap,2004,http://pitchfork.com/reviews/albums/3635-dirty-south-classics/
14499,str8 killa ep,freddie gibbs,8.0,rap,2010,http://pitchfork.com/reviews/albums/14499-str8-killa-ep/
14809,the appeal: georgia's most wanted,gucci mane,7.3,rap,2010,http://pitchfork.com/reviews/albums/14809-the-appeal-georgias-most-wanted/
472,good fortune,airborn audio,6.0,rap,2005,http://pitchfork.com/reviews/albums/472-good-fortune/
20932,anesthesia,verbal kent,6.0,rap,2015,http://pitchfork.com/reviews/albums/20932-anesthesia/
7713,what the game's been missing!,juelz santana,6.9,rap,2005,http://pitchfork.com/reviews/albums/7713-what-the-games-been-missing/
11005,teardrop sweetheart,misha,5.8,rap,2008,http://pitchfork.com/reviews/albums/11005-teardrop-sweetheart/
16117,black cocaine ep,mobb deep,5.4,rap,2012,http://pitchfork.com/reviews/albums/16117-black-cocaine-ep/
6950,distortion,rev run,5.4,rap,2005,http://pitchfork.com/reviews/albums/6950-distortion/
2366,jaku,dj krush,7.3,rap,2004,http://pitchfork.com/reviews/albums/2366-jaku/
15641,i'm gay (i'm happy),lil b,8.1,rap,2011,http://pitchfork.com/reviews/albums/15641-im-gay-im-happy/
8916,let's get it: thug motivation 101,jeezy,7.7,rap,2005,http://pitchfork.com/reviews/albums/8916-lets-get-it-thug-motivation-101/
22446,quebec place,innanet james,7.5,rap,2016,http://pitchfork.com/reviews/albums/22446-quebec-place/
5542,beat konducta vol. 1-2: movie scenes,madlib,7.0,rap,2006,http://pitchfork.com/reviews/albums/5542-beat-konducta-vol-1-2-movie-scenes/
14474,pilot talk,curren$y,8.4,rap,2010,http://pitchfork.com/reviews/albums/14474-pilot-talk/
22079,new english,desiigner,4.7,rap,2016,http://pitchfork.com/reviews/albums/22079-new-english/
6835,"home grown! the beginners guide to understanding the roots, vols. 1 & 2",the roots,6.9,rap,2005,http://pitchfork.com/reviews/albums/6835-home-grown-the-beginners-guide-to-understanding-the-roots-vols-1-2/
3619,legend of the liquid sword,gza,8.3,rap,2003,http://pitchfork.com/reviews/albums/3619-legend-of-the-liquid-sword/
18428,roachy balboa round 3,roach gigz,7.1,rap,2013,http://pitchfork.com/reviews/albums/18428-roach-gigz-roachy-balboa-round-3/
4147,greatest hits,ice cube,8.5,rap,2003,http://pitchfork.com/reviews/albums/4147-greatest-hits/
17510,donuts (45 box set),j dilla,10.0,rap,2013,http://pitchfork.com/reviews/albums/17510-donuts-45-box-set/
15132,fish touch,pixelord,7.3,rap,2011,http://pitchfork.com/reviews/albums/15132-fish-touch/
13967,mathematics presents: return of wu and friends,mathematics,3.2,rap,2010,http://pitchfork.com/reviews/albums/13967-mathematics-presents-return-of-wu-and-friends/
1032,cosmic cleavage,busdriver,8.0,rap,2004,http://pitchfork.com/reviews/albums/1032-cosmic-cleavage/
22361,birds in the trap sing mcknight,travis scott,7.2,rap,2016,http://pitchfork.com/reviews/albums/22361-travis-scott-birds-in-the-trap-sing-mcknight/
4566,tasty,kelis,6.5,rap,2004,http://pitchfork.com/reviews/albums/4566-tasty/
8908,brothers from another,young gunz,6.8,rap,2005,http://pitchfork.com/reviews/albums/8908-brothers-from-another/
22403,the tonite show,"dj fresh, ezale",7.4,rap,2016,http://pitchfork.com/reviews/albums/22403-the-tonite-show/
21172,all we need,raury,6.8,rap,2015,http://pitchfork.com/reviews/albums/21172-all-we-need/
22201,the perfect luv tape,lil uzi vert,6.9,rap,2016,http://pitchfork.com/reviews/albums/22201-the-perfect-luv-tape/
19745,the water(s),mick jenkins,7.8,rap,2014,http://pitchfork.com/reviews/albums/19745-mick-jenkins-the-waters/
11440,films,sonic sum,3.9,rap,2008,http://pitchfork.com/reviews/albums/11440-films/
22191,major key,dj khaled,6.9,rap,2016,http://pitchfork.com/reviews/albums/22191-major-key/
17802,i am not a human being ii,lil wayne,3.9,rap,2013,http://pitchfork.com/reviews/albums/17802-lil-wayne-i-am-not-a-human-being-ii/
1517,clouddead,clouddead,8.0,rap,2001,http://pitchfork.com/reviews/albums/1517-clouddead/
16957,no idols,"domo genesis, the alchemist",7.4,rap,2012,http://pitchfork.com/reviews/albums/16957-no-idols/
21998,theres alot going on ,vic mensa,7.5,rap,2016,http://pitchfork.com/reviews/albums/21998-theres-alot-going-on/
15595,100% publishing,wiley,7.5,rap,2011,http://pitchfork.com/reviews/albums/15595-100-publishing/
2623,instrmntl,dabrye,7.9,rap,2005,http://pitchfork.com/reviews/albums/2623-instrmntl/
20810,dirty sprite 2,future,8.4,rap,2015,http://pitchfork.com/reviews/albums/20810-dirty-sprite-2/
9663,pac's life,2pac,4.1,rap,2006,http://pitchfork.com/reviews/albums/9663-pacs-life/
17228,salute me or shoot me 4: banned from america,waka flocka flame,6.7,rap,2012,http://pitchfork.com/reviews/albums/17228-salute-me-or-shoot-me-4-banned-from-america/
15208,lasers,lupe fiasco,3.0,rap,2011,http://pitchfork.com/reviews/albums/15208-lasers/
16952,do you know who i am?,sasha go hard,7.9,rap,2012,http://pitchfork.com/reviews/albums/16952-do-you-know-who-i-am/
20901,regulate...g funk era part ii ep,warren g,7.4,rap,2015,http://pitchfork.com/reviews/albums/20901-warren-g-regulateg-funk-era-part-ii-ep/
21566,ritualize,lushlife,5.8,rap,2016,http://pitchfork.com/reviews/albums/21566-ritualize/
4598,home sweet home,kano,8.4,rap,2005,http://pitchfork.com/reviews/albums/4598-home-sweet-home/
16434,taylor allderdice,wiz khalifa,6.3,rap,2012,http://pitchfork.com/reviews/albums/16434-taylor-allderdice/
15292,instrumental mixtape,clams casino,8.2,rap,2011,http://pitchfork.com/reviews/albums/15292-instrumental-mixtape/
22523,big baby d.r.a.m.,d.r.a.m.,7.8,rap,2016,http://pitchfork.com/reviews/albums/22523-big-baby-dram/
7986,the no music,themselves,4.5,rap,2002,http://pitchfork.com/reviews/albums/7986-the-no-music/
22561,death certificate,ice cube,9.5,rap,2016,http://pitchfork.com/reviews/albums/22561-death-certificate/
14424,sir lucious left foot: the son of chico dusty,big boi,9.2,rap,2010,http://pitchfork.com/reviews/albums/14424-sir-lucious-left-foot-the-son-of-chico-dusty/
19376,mtsyd: the revenge of the african booty scratcher,well$,6.5,rap,2014,http://pitchfork.com/reviews/albums/19376-well-mtysd-the-revenge-of-the-african-booty-scratcher/
12924,infinity +1,a-trak,7.8,rap,2009,http://pitchfork.com/reviews/albums/12924-infinity-1/
18710,skycell,nguzunguzu,7.0,rap,2013,http://pitchfork.com/reviews/albums/18710-nguzunguzu-skycell/
11140,safe inside the day,baby dee,7.4,rock,2008,http://pitchfork.com/reviews/albums/11140-safe-inside-the-day/
16602,the plot against common sense,future of the left,6.0,rock,2012,http://pitchfork.com/reviews/albums/16602-future-of-the-left-the-plot-against-common-sense/
2755,drinking songs,matt elliott,7.2,rock,2006,http://pitchfork.com/reviews/albums/2755-drinking-songs/
1782,mbira magic,richard crandell,7.9,rock,2004,http://pitchfork.com/reviews/albums/1782-mbira-magic/
18094,nightingale floors,rogue wave,6.3,rock,2013,http://pitchfork.com/reviews/albums/18094-rogue-wave-nightingale-floors/
20031,a los campesinos! christmas ep,los campesinos!,7.5,rock,2014,http://pitchfork.com/reviews/albums/20031-a-los-campesinos-christmas-ep/
10183,skert!,skert!,7.7,rock,2007,http://pitchfork.com/reviews/albums/10183-sakert/
16206,amaranthine,richard youngs,7.0,rock,2012,http://pitchfork.com/reviews/albums/16206-amaranthine/
14040,stuck on nothing,free energy,8.1,rock,2010,http://pitchfork.com/reviews/albums/14040-stuck-on-nothing/
18956,burn your fire for no witness,angel olsen,8.3,rock,2014,http://pitchfork.com/reviews/albums/18956-angel-olsen-burn-your-fire-for-no-witness/
436,cluster ville,abstrackt keal agram,6.2,rock,2004,http://pitchfork.com/reviews/albums/436-cluster-ville/
11117,rivers arms,balmorhea,7.8,rock,2008,http://pitchfork.com/reviews/albums/11117-rivers-arms/
14989,a new way to pay old debts,bill orcutt,8.0,rock,2011,http://pitchfork.com/reviews/albums/14989-a-new-way-to-pay-old-debts/
20631,amusers and puzzlers,sightings,7.5,rock,2015,http://pitchfork.com/reviews/albums/20631-amusers-and-puzzlers/
9762,the aquarium,the aquarium,7.6,rock,2007,http://pitchfork.com/reviews/albums/9762-the-aquarium/
11469,crystal stilts,crystal stilts,8.3,rock,2008,http://pitchfork.com/reviews/albums/11469-crystal-stilts/
4659,is a woman,lambchop,5.8,rock,2002,http://pitchfork.com/reviews/albums/4659-is-a-woman/
3593,isolation drills,guided by voices,7.0,rock,2001,http://pitchfork.com/reviews/albums/3593-isolation-drills/
434,virgin ubiquity: unreleased recordings 1976-1981,roy ayers,7.3,rock,2004,http://pitchfork.com/reviews/albums/434-virgin-ubiquity-unreleased-recordings-1976-1981/
9252,through the windowpane,guillemots,8.3,rock,2006,http://pitchfork.com/reviews/albums/9252-through-the-windowpane/
2898,evergreen,evergreen,7.4,rock,2004,http://pitchfork.com/reviews/albums/2898-evergreen/
9693,kamehameha,ponytail,8.1,rock,2007,http://pitchfork.com/reviews/albums/9693-kamehameha/
16779,a monument,tu fawning,7.0,rock,2012,http://pitchfork.com/reviews/albums/16779-a-monument/
13571,love is not pop,el perro del mar,7.8,rock,2009,http://pitchfork.com/reviews/albums/13571-love-is-not-pop/
14135,rough travel for a rare thing,bill callahan,8.3,rock,2010,http://pitchfork.com/reviews/albums/14135-rough-travel-for-a-rare-thing/
12460,rubbed out,alexis taylor,6.7,rock,2008,http://pitchfork.com/reviews/albums/12460-rubbed-out/
9007,powder burns,twilight singers,7.9,rock,2006,http://pitchfork.com/reviews/albums/9007-powder-burns/
10660,between the devil and the sea ep,oh no! oh my!,5.1,rock,2007,http://pitchfork.com/reviews/albums/10660-between-the-devil-and-the-sea-ep/
20033,classics,she & him,6.6,rock,2014,http://pitchfork.com/reviews/albums/20033-she-him-classics/
1361,tides of tomorrow ep,cave in,6.9,rock,2002,http://pitchfork.com/reviews/albums/1361-tides-of-tomorrow-ep/
7598,rings around the world,super furry animals,8.9,rock,2001,http://pitchfork.com/reviews/albums/7598-rings-around-the-world/
3675,i got a brand new egg layin' machine,goon moon,6.3,rock,2005,http://pitchfork.com/reviews/albums/3675-i-got-a-brand-new-egg-layin-machine/
11845,the slider,t. rex,9.8,rock,2006,http://pitchfork.com/reviews/albums/11845-the-slider-zinc-alloy-and-the-hidden-riders-of-tomorrow-dandy-in-the-underworld-the-t-rex-wax-co-singles-as-and-bs-1972-77/
20691,depression cherry,beach house,8.4,rock,2015,http://pitchfork.com/reviews/albums/20691-depression-cherry/
10193,...and the family telephone,page france,7.5,rock,2007,http://pitchfork.com/reviews/albums/10193-and-the-family-telephone/
309,free all angels,ash,7.3,rock,2002,http://pitchfork.com/reviews/albums/309-free-all-angels/
8935,katastrophe vol. 3,zmrzlina,5.2,rock,2001,http://pitchfork.com/reviews/albums/8935-katastrophe-vol-3/
17500,"academy songs, volume i",holopaw,5.8,rock,2013,http://pitchfork.com/reviews/albums/17500-academy-songs-volume-i/
21905,beloved,mo troper,6.0,rock,2016,http://pitchfork.com/reviews/albums/21905-beloved/
10235,release the stars,rufus wainwright,6.7,rock,2007,http://pitchfork.com/reviews/albums/10235-release-the-stars/
5741,welcome black,the negro problem,4.8,rock,2002,http://pitchfork.com/reviews/albums/5741-welcome-black/
16228,old ideas,leonard cohen,7.4,rock,2012,http://pitchfork.com/reviews/albums/16228-leonard-cohen-old-ideas/
3656,"thunder, lightning, strike [u.s.]",the go! team,8.7,rock,2005,http://pitchfork.com/reviews/albums/3656-thunder-lightning-strike-us/
17393,grace/confusion,memory tapes,6.2,rock,2012,http://pitchfork.com/reviews/albums/17393-graceconfusion/
4896,one more reason to forget,low,8.3,rock,2000,http://pitchfork.com/reviews/albums/4896-one-more-reason-to-forget/
14632,jojo burger tempest,working for a nuclear free city,7.7,rock,2010,http://pitchfork.com/reviews/albums/14632-jojo-burger-tempest/
5681,box,mellowdrone,6.8,rock,2006,http://pitchfork.com/reviews/albums/5681-box/
7026,far away trains passing by,ulrich schnauss,6.9,rock,2006,http://pitchfork.com/reviews/albums/7026-far-away-trains-passing-by/
11346,great plains,head of femur,7.3,rock,2008,http://pitchfork.com/reviews/albums/11346-great-plains/
16576,"world, you need a change of mind",kindness,6.4,rock,2012,http://pitchfork.com/reviews/albums/16576-world-you-need-a-change-of-mind/
18288,all hail west texas,the mountain goats,9.0,rock,2013,http://pitchfork.com/reviews/albums/18288-the-mountain-goats-all-hail-west-texas/
21759,we disappear,the thermals,6.9,rock,2016,http://pitchfork.com/reviews/albums/21759-we-disappear/
